"cond_id","K","dist","beta_x","J","n_j","ICC","N_total","method","n_ok","n_total","conv_rate","mean_bx","median_bx","bias","bias_mcse","rel_bias","rmse","mae","emp_se","mean_model_se","median_model_se","se_ratio","mean_ci_width","coverage","cov_mcse","rej_rate","rej_mcse","rel_efficiency"
233,5,"polarized",0.2,100,20,0.05,2000,"IC",1000,1000,1,0.19768697669694,0.197478938964314,-0.00231302330306044,0.000740815924595178,-0.0115651165153022,0.0235289078093348,0.0187953263632253,0.0234266564864431,0.0231591917842343,0.0231556476646907,0.988582890504941,0.0908381318746543,0.954,0.00662449998113065,1,0,1.02675678487009
234,7,"polarized",0.2,100,20,0.05,2000,"Oracle",1000,1000,1,0.202068404586747,0.201352832758789,0.00206840458674667,0.000736825773552135,0.0103420229337334,0.023380496271136,0.0186350945611164,0.023300476831402,0.022667150374627,0.0226553425580535,0.972819163257574,0.0889081772588506,0.942,0.00739161687318817,1,0,1
234,7,"polarized",0.2,100,20,0.05,2000,"Naive",1000,1000,1,0.194879352327637,0.194924438008714,-0.00512064767236303,0.000747601894729939,-0.0256032383618152,0.0241778972823376,0.0192289946535051,0.0236412477040404,0.0226950060322888,0.0227019883134303,0.959974969020359,0.0890174353923294,0.934,0.00785136930732467,1,0,1.03410539288621
234,7,"polarized",0.2,100,20,0.05,2000,"Dummy",1000,1000,1,0.202052780641932,0.201999260768178,0.00205278064193223,0.000732636342342795,0.0102639032096612,0.023247218381458,0.0184793182135335,0.0231679953841809,0.0226629663267847,0.0226731351810217,0.978201434823271,0.0888917682021601,0.942,0.00739161687318817,1,0,0.994299612457647
234,7,"polarized",0.2,100,20,0.05,2000,"Isotonic",1000,1000,1,0.201507757338425,0.201439040557514,0.00150775733842526,0.000735050240438016,0.00753878669212629,0.0232815783250103,0.0185130961074608,0.0232443295443853,0.022663634354109,0.0226735541405759,0.975017769853614,0.0888943963800361,0.945,0.00720936890441875,1,0,0.995769211013378
234,7,"polarized",0.2,100,20,0.05,2000,"PenOrd",1000,1000,1,0.201892845866854,0.201800851407578,0.0018928458668537,0.000733102728081254,0.00946422933426852,0.0232483340432368,0.0184809493448434,0.0231827437961984,0.0226630671498202,0.0226728648646889,0.977583471096142,0.088892166606249,0.942,0.00739161687318817,1,0,0.994347330083733
234,7,"polarized",0.2,100,20,0.05,2000,"PolyCor",1000,1000,1,0.202340074676268,0.202386886408588,0.00234007467626768,0.000776222936914608,0.0117003733813384,0.0246453946049776,0.0195724902223085,0.0245463245271536,0.0235638571275179,0.0235711067169214,0.959974969020359,0.0924253611767541,0.938,0.00762600813007697,1,0,1.05410057678729
234,7,"polarized",0.2,100,20,0.05,2000,"LCP",1000,1000,1,0.202163721177271,0.201751401816898,0.00216372117727054,0.000770829568560681,0.0108186058863527,0.0244594712714042,0.0194210652058737,0.0243757712445667,0.0234554271400286,0.0234644855071614,0.962243487793511,0.0920000626875846,0.936,0.0077397674383666,1,0,1.04614850718974
234,7,"polarized",0.2,100,20,0.05,2000,"IC",1000,1000,1,0.203656260771693,0.20358681132301,0.00365626077169301,0.000742887447233747,0.018281303858465,0.0237633777129607,0.0188991915386601,0.0234921637840679,0.0229052771417778,0.0229153026943727,0.975017769853614,0.0898422006648111,0.94,0.00750999334220744,1,0,1.01637610414187
235,3,"symmetric",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.499539109626599,0.500509315422371,-0.000460890373400524,0.000700573926281312,-0.000921780746801049,0.0221478089727928,0.0177791649968899,0.0221540927637584,0.0226538948626361,0.022640776741832,1.02256026027368,0.0888561777710935,0.96,0.00619677335393187,1,0,1
235,3,"symmetric",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.444954140173061,0.445163208642007,-0.055045859826939,0.000766731107500608,-0.110091719653878,0.0601442881635897,0.0552713148683754,0.0242461665260533,0.0232241999377115,0.0232221912826603,0.957850384833258,0.0910930718830461,0.351,0.0150930116279025,1,0,2.71558636962569
235,3,"symmetric",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.445573256423061,0.445736949666978,-0.0544267435769387,0.000766570860613753,-0.108853487153877,0.0595761166059655,0.0546579972472021,0.0242410990745492,0.0232182831711182,0.0232094507928076,0.957806537554857,0.0910698644471721,0.359,0.0151696736945789,1,0,2.68993274590508
235,3,"symmetric",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.445546947311413,0.445734374079784,-0.0544530526885868,0.000766492320508416,-0.108906105377174,0.0595991435678986,0.0546839277190596,0.0242386154183439,0.0232180788269107,0.023209344691452,0.957896250515165,0.0910690648708657,0.359,0.0151696736945789,1,0,2.69097244071016
235,3,"symmetric",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.445557520022728,0.445722869516533,-0.0544424799772715,0.000766553137123314,-0.108884959954543,0.0595902654331827,0.0546736010196777,0.0242405386085704,0.0232183086787591,0.023209373840597,0.957829735291035,0.0910699650846715,0.359,0.0151696736945789,1,0,2.69057158233511
235,3,"symmetric",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.49974387183678,0.499978684094306,-0.000256128163220293,0.000861143065600032,-0.000512256326440585,0.0272193205956281,0.0219092057453791,0.027231734785559,0.0260839276440249,0.0260816716518634,0.957850384833258,0.102309879446528,0.941,0.00745110730026082,1,0,1.22898480066653
235,3,"symmetric",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.499493999913495,0.499728694650764,-0.00050600008650481,0.000860712493652233,-0.00101200017300962,0.0272092118007828,0.0218999808608944,0.0272181189050427,0.0260708856805387,0.0260686308160642,0.95785038530743,0.102258724508123,0.942,0.00739161687318817,1,0,1.22852837651831
235,3,"symmetric",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.481326359759363,0.481528837735446,-0.0186736402406367,0.000828045081758711,-0.0373472804812734,0.03215086061996,0.0259324542021817,0.0261850846365787,0.025082594392801,0.0250731588672041,0.957896250515165,0.0983823180598419,0.862,0.0109066951914867,1,0,1.45164971665844
236,5,"symmetric",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.49940142660553,0.498957256696589,-0.00059857339446967,0.000707696211787239,-0.00119714678893934,0.0223761342585889,0.0175640512820169,0.0223793192072057,0.0226835640042541,0.0226775984123747,1.01359490850599,0.0889725678640741,0.952,0.00675988165576884,1,0,1
236,5,"symmetric",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.470745854364716,0.47072583886253,-0.0292541456352836,0.000748072866621278,-0.0585082912705672,0.0376146040469867,0.0315428962492423,0.0236561411429459,0.022980566934808,0.0229809383880947,0.971441909986263,0.0901374932504077,0.752,0.0136563538325572,1,0,1.6810144063445
236,5,"symmetric",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.474726288059156,0.474647442984558,-0.0252737119408437,0.00074517627721566,-0.0505474238816873,0.0345469667512158,0.028526559983918,0.0235645429432652,0.0229392452575186,0.0229372063476035,0.973464467897718,0.0899754173370069,0.805,0.0125289664378192,1,0,1.54392024788442
236,5,"symmetric",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.47464732636119,0.474557007967333,-0.0253526736388103,0.000745154537079539,-0.0507053472776205,0.0346043073833608,0.0285825762586227,0.0235638554597974,0.0229385799918647,0.0229361832200298,0.973464636591433,0.0899728140579683,0.803,0.0125774003673255,1,0,1.54648282779579
236,5,"symmetric",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.474683907812399,0.47460202706991,-0.0253160921876006,0.000745241208617005,-0.0506321843752011,0.0345793811137939,0.0285573826069289,0.0235665962544644,0.0229392852116962,0.02293664651682,0.973381347225766,0.0899755760202165,0.804,0.0125532465920175,1,0,1.54536886104537
236,5,"symmetric",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.499697746280091,0.499676499781072,-0.000302253719909273,0.000794080971798267,-0.000604507439818547,0.025100306422303,0.0199376503936765,0.0251110451748246,0.0243939216863829,0.0243943159848531,0.971441909986263,0.0956811447513442,0.943,0.00733150734842434,1,0,1.12174453961673
236,5,"symmetric",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.499444646854931,0.499246458718111,-0.000555353145068771,0.00078649066783182,-0.00111070629013754,0.0248647827284232,0.0197710761867172,0.0248710186881547,0.0242327896953039,0.0242260295778672,0.974338445849231,0.0950491311864294,0.941,0.00745110730026082,1,0,1.11121887458639
236,5,"symmetric",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.486043781784191,0.485951294812756,-0.0139562182158094,0.000763045969293383,-0.0279124364316188,0.0278645462728341,0.0223000700657903,0.0241296322237799,0.0234893436638069,0.0234868893446061,0.973464636591434,0.0921330941390854,0.915,0.00881901355027874,1,0,1.24527972306649
237,7,"symmetric",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.499729477268304,0.498270669855275,-0.000270522731696088,0.00072855980708712,-0.000541045463392176,0.0230291505631164,0.0182861872881904,0.0230390840204818,0.0226625139083891,0.0226473314437378,0.98365516130077,0.0888899869120612,0.951,0.00682634602111555,1,0,1
237,7,"symmetric",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.478428696740705,0.477282036129888,-0.0215713032592947,0.000762858426374496,-0.0431426065185894,0.0323526219960043,0.0269193522747615,0.0241237015959527,0.022871707725105,0.022861294095044,0.948101087809105,0.0897104993350031,0.832,0.0118226900492231,1,0,1.40485520329267
237,7,"symmetric",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.485452291800277,0.484487862996701,-0.0145477081997235,0.000760634421117331,-0.0290954163994469,0.0281002130193031,0.0230891502681791,0.0240533723745444,0.0227965588529184,0.0227914670101512,0.9477489683336,0.0894157447999471,0.89,0.00989444288477123,1,0,1.22020188900534
237,7,"symmetric",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.485316473559819,0.484317411537479,-0.0146835264401807,0.000760682820679625,-0.0293670528803613,0.028172072412993,0.0231541085001396,0.0240549029030905,0.0227955852364635,0.0227907097536374,0.947648191651392,0.0894119359842321,0.89,0.00989444288477123,1,0,1.22332225566815
237,7,"symmetric",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.485382046710646,0.484408422412634,-0.0146179532893539,0.000760751230794476,-0.0292359065787078,0.0281397983484226,0.0231235255490443,0.0240570662208697,0.0227965959972882,0.0227919505166558,0.947604990067821,0.0894158940278671,0.89,0.00989444288477123,1,0,1.22192081168167
237,7,"symmetric",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.499516448194528,0.498319246104641,-0.000483551805471771,0.000796483016620508,-0.000967103610943543,0.0251790514697777,0.0201690493998098,0.0251870045016255,0.023879826366644,0.023868953733927,0.948101087809105,0.0936646783498965,0.936,0.0077397674383666,1,0,1.09335563206159
237,7,"symmetric",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.49929108588749,0.49832473297782,-0.000708914112510062,0.000790535217692148,-0.00141782822502012,0.0249964706248717,0.0199730064562646,0.0249989185848423,0.0236088595223976,0.0235989036152933,0.944395232228664,0.0926018578017692,0.934,0.00785136930732467,1,0,1.08542738284521
237,7,"symmetric",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.491262032367146,0.490250730945714,-0.00873796763285406,0.000770001862357522,-0.0174759352657081,0.025858500411254,0.0210351273465633,0.0243495968762124,0.0230748514471831,0.0230699162353524,0.947648191651392,0.090507311790398,0.929,0.00812151463706124,1,0,1.12285949672278
238,3,"skewed",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.499610194114151,0.498632443465414,-0.000389805885849248,0.000712664431725944,-0.000779611771698496,0.0225285296964462,0.0180273063113157,0.0225364281164354,0.0226596072485979,0.0226514547863751,1.00546577885041,0.0888785911784295,0.958,0.00634318531969546,1,0,1
238,3,"skewed",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.426840103954347,0.426615840632783,-0.0731598960456528,0.000723057083652181,-0.146319792091306,0.0766463249222303,0.0731598960456528,0.0228650726265979,0.0233981031919901,0.0233882098624074,1.02331199966416,0.0917751826274921,0.114,0.0100500746265886,1,0,3.40218939961808
238,3,"skewed",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.428238218676559,0.427961024483278,-0.0717617813234406,0.000722366612042363,-0.143523562646881,0.0753063408179197,0.0717617813234406,0.0228432379971308,0.0233851156412108,0.0233744332350548,1.02372157765672,0.0917242418402761,0.132,0.0107040179372047,1,0,3.34270996965235
238,3,"skewed",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.428210120661827,0.427955619670407,-0.0717898793381732,0.000722373573448348,-0.143579758676346,0.0753331834680202,0.0717898793381732,0.0228434581361171,0.0233848884611555,0.0233742355205283,1.02370176712353,0.0917233528598676,0.131,0.0106695360723885,1,0,3.3439014655228
238,3,"skewed",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.428220813711812,0.427959739648288,-0.0717791862881879,0.000722381211058976,-0.143558372576376,0.0753230666109082,0.0717791862881878,0.0228436996585718,0.0233851268569729,0.0233745010606444,1.023701379658,0.0917242865591169,0.132,0.0107040179372047,1,0,3.34345239684196
238,3,"skewed",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.50031663655097,0.500053768395641,0.000316636550969585,0.000847524599436196,0.000633273101939169,0.0267895484733925,0.0214429293439481,0.0268010810724024,0.0274258678653613,0.0274142714916015,1.02331199966416,0.107573422144862,0.956,0.00648567652600714,1,0,1.18913878687869
238,3,"skewed",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.500058331201563,0.499919664006065,5.83312015627335e-05,0.000845967833924348,0.000116662403125467,0.0267385361788505,0.0213742702807212,0.0267518518244,0.0273562905089019,0.0273422491709669,1.02259427453731,0.107300516872002,0.951,0.00682634602111555,1,0,1.18687444494296
238,3,"skewed",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.475927068732414,0.475644207807388,-0.0240729312675856,0.000802870181605402,-0.0481458625351712,0.0349780209245246,0.0288024319501414,0.0253889843930609,0.0259907481886482,0.0259789081536713,1.02370176712353,0.101944406156109,0.86,0.0109726933794762,1,0,1.552610019199
239,5,"skewed",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.50115525251046,0.50115701870867,0.00115525251046,0.000715023101462507,0.00231050502092001,0.0226292153189712,0.0180551591593001,0.0226110158025919,0.0226662473886461,0.0226493760685809,1.00244268486371,0.0889046362779423,0.945,0.00720936890441875,1,0,1
239,5,"skewed",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.463106735856407,0.46307522490935,-0.0368932641435933,0.000743909440303261,-0.0737865282871866,0.0437488376221116,0.0382199033911743,0.0235244820425936,0.0230682709696843,0.023073293788921,0.980606966305004,0.0904814812255856,0.633,0.0152417518678136,1,0,1.93329008564582
239,5,"skewed",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.467720692479355,0.468037881762572,-0.0322793075206453,0.000739118592470393,-0.0645586150412907,0.03984599969199,0.0342681445009908,0.0233729821318422,0.0230210050795242,0.0230271524860459,0.984940858195477,0.0902960923522148,0.703,0.0144496020706454,1,0,1.76082109478118
239,5,"skewed",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.467641283962164,0.467880316706886,-0.032358716037836,0.000739200127433088,-0.064717432075672,0.0399118643411455,0.0343320439776741,0.0233755604937527,0.0230203528920718,0.0230272495805663,0.984804317236549,0.0902935404749709,0.702,0.0144636095080032,1,0,1.76373169721379
239,5,"skewed",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.467676211176398,0.467936195021599,-0.0323237888236019,0.000739221227306828,-0.0646475776472039,0.0398839428691663,0.0343043204279776,0.0233762277303463,0.0230210446279759,0.0230276384420258,0.984805799016524,0.0902962495431918,0.702,0.0144636095080032,1,0,1.76249782888979
239,5,"skewed",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.501248239356767,0.501214133165882,0.00124823935676655,0.000805177874390722,0.00249647871353309,0.0254798194556149,0.0204415077461133,0.0254619600464764,0.0249681753973545,0.0249736118963385,0.980606966305004,0.0979335424151112,0.941,0.00745110730026082,1,0,1.12597008320717
239,5,"skewed",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.500748832812307,0.500941983621188,0.000748832812307199,0.000796547381723676,0.0014976656246144,0.0251875761870868,0.0202786918957971,0.025189039904904,0.0247538646489168,0.0247590479469302,0.982723626718999,0.0970929464498376,0.948,0.00702111102319284,1,0,1.11305565977671
239,5,"skewed",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.482588180084842,0.482834852868475,-0.0174118199151577,0.000762826671747142,-0.0348236398303153,0.0297404455137372,0.0241794977723778,0.0241226974264658,0.0237561365689745,0.0237632536915711,0.984804317236549,0.0931795306907908,0.883,0.010164201887015,1,0,1.31424996821716
240,7,"skewed",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.500832006593301,0.501078275203138,0.000832006593301293,0.000685117431428232,0.00166401318660259,0.0216704578614128,0.0178713370940633,0.0216653154799744,0.0226645917949644,0.0226564427549101,1.04612332167116,0.088898148258308,0.969,0.00548078461536303,1,0,1
240,7,"skewed",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.473506593663701,0.47344446973635,-0.0264934063362992,0.000739052411920508,-0.0529868126725983,0.0353207141547026,0.0293771510708105,0.0233708893190978,0.0229510612051322,0.0229446692073304,0.982036279910731,0.090021760345862,0.773,0.0132465467198059,1,0,1.6299016098592
240,7,"skewed",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.481522740866802,0.481160875729531,-0.0184772591331979,0.000733164425214309,-0.0369545182663958,0.0296378415104875,0.0241914598955491,0.023184694830854,0.022865897430816,0.0228657814255464,0.986249661582184,0.0896877269816099,0.869,0.0106695360723885,1,0,1.36766106650943
240,7,"skewed",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.481391267767492,0.481058905020252,-0.0186087322325084,0.000733115540334038,-0.0372174644650167,0.0297187794565151,0.0242639078868065,0.023183148955206,0.0228649459166002,0.0228652914205424,0.986274382344666,0.0896840045963288,0.869,0.0106695360723885,1,0,1.37139601048455
240,7,"skewed",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.481452193105465,0.48111220883778,-0.0185478068945346,0.000733303329963564,-0.0370956137890691,0.02968530243334,0.0242334854732445,0.0231890873847086,0.0228660149567778,0.022866227687812,0.986067911057859,0.0896881911127047,0.869,0.0106695360723885,1,0,1.36985118741763
240,7,"skewed",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.500568506867942,0.500502832425451,0.000568506867941965,0.000781290835825081,0.00113701373588393,0.0247007723529651,0.0200533822672979,0.0247065855622394,0.0242627633748377,0.0242560060607086,0.98203627991073,0.0951666962296967,0.952,0.00675988165576884,1,0,1.13983620055155
240,7,"skewed",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.500401904856099,0.499950067376313,0.000401904856099367,0.000769043039268019,0.000803809712198733,0.0243104359599679,0.0197433135636936,0.0243192762278525,0.0239262763139897,0.023922266368298,0.983839983140093,0.0938468864337497,0.957,0.00641490451994416,1,0,1.12182382649404
240,7,"skewed",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.489003731700521,0.488666113146632,-0.0109962682994788,0.000744708637224678,-0.0219925365989576,0.0259798822152219,0.0210858193769184,0.0235497548683004,0.0232265199371012,0.0232268709046579,0.986274382344666,0.0911022194582755,0.922,0.00848033018225116,1,0,1.19886171216911
241,3,"polarized",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.500837326139381,0.500366917457647,0.00083732613938059,0.000727181975960675,0.00167465227876118,0.0229992597185127,0.0182823151311833,0.0229955131745754,0.0226606919050733,0.0226615019918459,0.985439713088362,0.0888828376538574,0.952,0.00675988165576884,1,0,1
241,3,"polarized",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.450039820022279,0.449990377311682,-0.0499601799777207,0.000749739249629909,-0.0999203599554415,0.0552952657729342,0.0502307674928202,0.0237088368005606,0.0232078868063842,0.0232143607739089,0.978870747713586,0.0910290881774926,0.433,0.0156687906361659,1,0,2.40421937269684
241,3,"polarized",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.450646188228569,0.450710957799728,-0.0493538117714313,0.000750356325389998,-0.0987076235428626,0.0547564636988876,0.0496564251070702,0.0237283504494683,0.0232018128878905,0.0232102271696683,0.977809769680406,0.0910052649062967,0.443,0.0157083099027235,1,0,2.38079244154162
241,3,"polarized",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.450617707317107,0.450691230512225,-0.0493822926828926,0.000750432705037554,-0.0987645853657853,0.0547831810518891,0.0496844511227626,0.0237307657859998,0.0232015901478989,0.0232101966463185,0.977700861283914,0.09100439336691,0.443,0.0157083099027235,1,0,2.38195410297457
241,3,"polarized",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.450629168940762,0.450710646791128,-0.0493708310592382,0.000750405341506009,-0.0987416621184765,0.0547724750934631,0.0496730526188576,0.0237299004751548,0.0232018147271027,0.0232102193185012,0.977745977122619,0.0910052729036505,0.443,0.0157083099027235,1,0,2.38148861153889
241,3,"polarized",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.501429299769169,0.501374211257774,0.00142929976916906,0.000835351029455075,0.00285859953833811,0.0264415663094944,0.0210080525742187,0.0264161189884444,0.0258579661459096,0.0258651793676251,0.978870747713586,0.101423585009003,0.942,0.00739161687318817,1,0,1.14967032126738
241,3,"polarized",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.501178585110964,0.501123524625969,0.00117858511096447,0.00083493335346522,0.00235717022192894,0.0264160113167703,0.0209850728965139,0.0264029109139254,0.0258450371633584,0.0258522467823808,0.978870748290381,0.101372873218546,0.941,0.00745110730026082,1,0,1.14855919886445
241,3,"polarized",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.484221394740046,0.484300400743377,-0.015778605259954,0.000806394345342751,-0.031557210519908,0.0299764232741335,0.0240576511652445,0.0255004282356349,0.0249317906490888,0.0249410389555821,0.977700861283914,0.0977908181770291,0.889,0.00993373041711924,1,0,1.30336470134318
242,5,"polarized",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.499435658447383,0.499057955829868,-0.000564341552617031,0.000729276654644064,-0.00112868310523406,0.0230571263594976,0.0182770227933663,0.0230617527306325,0.0226600780537749,0.0226461998884907,0.982582647487841,0.088880458071144,0.948,0.00702111102319284,1,0,1
242,5,"polarized",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.473855179866349,0.474859872441322,-0.0261448201336514,0.000761376360368095,-0.0522896402673028,0.035534010299799,0.0295166309215363,0.0240768345537234,0.0229131065201953,0.0229067001049632,0.951666070100228,0.0898729017176478,0.777,0.0131632442809514,1,0,1.54112918261221
242,5,"polarized",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.47686134960424,0.477778951894818,-0.0231386503957599,0.000759777574455347,-0.0462773007915198,0.0333478911300221,0.027356635698685,0.0240262765039706,0.0228817244735107,0.0228806784755942,0.952362488200336,0.0897498116438195,0.807,0.0124800240384384,1,0,1.44631601571137
242,5,"polarized",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.476784228812772,0.477678419830385,-0.0232157711872278,0.000759558146380254,-0.0464315423744556,0.0333964621026328,0.0274059835022534,0.0240193375789718,0.0228810598437718,0.022879981664532,0.952609944739006,0.0897472108160247,0.807,0.0124800240384384,1,0,1.44842256497746
242,5,"polarized",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.476821774009731,0.477728646945613,-0.0231782259902691,0.000759752180656175,-0.0463564519805382,0.0333747855827088,0.0273831755817265,0.0240254734815323,0.0228817562740042,0.0228806090157136,0.952395643382127,0.0897499382838273,0.807,0.0124800240384384,1,0,1.44748244262283
242,5,"polarized",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.499354730447734,0.500413488505629,-0.000645269552266348,0.00080234827718486,-0.0012905391045327,0.0253679988950389,0.0201889234379661,0.0253724803261627,0.0241461286406946,0.0241393774772858,0.951666070100228,0.0947092287234883,0.936,0.0077397674383666,1,0,1.10022378762692
242,5,"polarized",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.499066069104471,0.499774232532867,-0.000933930895529345,0.000800316280784696,-0.00186786179105869,0.0253128005178681,0.0201290675221999,0.0253082229579449,0.0240468152481655,0.024042925564079,0.950158187247065,0.094319688619531,0.934,0.00785136930732467,1,0,1.09782980425231
242,5,"polarized",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.486823001189409,0.487736019549757,-0.0131769988105911,0.000775550771298486,-0.0263539976211823,0.0278300344505201,0.0220887314962714,0.0245250687840356,0.0233628244190805,0.0233617235385948,0.952609944739006,0.0916368534811429,0.901,0.00944452222190196,1,0,1.20700359691859
243,7,"polarized",0.5,100,20,0.05,2000,"Oracle",1000,1000,1,0.499741035870666,0.499643375634341,-0.000258964129334072,0.000704277278268951,-0.000517928258668143,0.0222615709378632,0.0178477796625746,0.0222712030363409,0.0226639961726494,0.0226661221807675,1.01763681717901,0.0888958014577454,0.953,0.00669260786241059,1,0,1
243,7,"polarized",0.5,100,20,0.05,2000,"Naive",1000,1000,1,0.481705299777948,0.481101197759803,-0.0182947002220523,0.000742457555165137,-0.0365894004441045,0.0297554706602892,0.0245020380279868,0.0234785694032195,0.0228595894343748,0.022858832200164,0.973636384814836,0.089662973021806,0.88,0.0102761860629321,1,0,1.33662942041885
243,7,"polarized",0.5,100,20,0.05,2000,"Dummy",1000,1000,1,0.486271621429909,0.485629903672245,-0.0137283785700914,0.000738240392512394,-0.0274567571401828,0.0270725369410305,0.0220503055907001,0.0233452110107588,0.0228101915732188,0.0228081979421272,0.977082261655573,0.0894692223779885,0.912,0.00895857131466843,1,0,1.21611080442596
243,7,"polarized",0.5,100,20,0.05,2000,"Isotonic",1000,1000,1,0.486135606704702,0.485501289860411,-0.0138643932952977,0.000738298431189888,-0.0277287865905954,0.0271433397055456,0.0221166984844058,0.0233470463548914,0.0228091376986166,0.0228065793504176,0.976960312319672,0.0894650991890965,0.911,0.00900438781928011,1,0,1.21929129715546
243,7,"polarized",0.5,100,20,0.05,2000,"PenOrd",1000,1000,1,0.486202265656591,0.485547195206193,-0.0137977343434088,0.000738331322079223,-0.0275954686868176,0.0271102467903443,0.0220847357532062,0.0233480864561371,0.0228102261368106,0.022808423607984,0.976963408957007,0.0894693614418044,0.912,0.00895857131466843,1,0,1.21780474819206
243,7,"polarized",0.5,100,20,0.05,2000,"PolyCor",1000,1000,1,0.500146809627924,0.499519580288318,0.00014680962792446,0.000770881652477497,0.00029361925584892,0.0243656688123097,0.019492512990895,0.0243774182826327,0.0237347414078216,0.0237339551838069,0.973636384814836,0.0930956124403925,0.95,0.00689202437604511,1,0,1.09451704375758
243,7,"polarized",0.5,100,20,0.05,2000,"LCP",1000,1000,1,0.499857045959707,0.499139534673183,-0.000142954040293464,0.00076636336119898,-0.000285908080586927,0.0242228389014262,0.0193607325372381,0.0242345373669109,0.0236075314420158,0.0236117364607327,0.974127588432897,0.0925966550624166,0.952,0.00675988165576884,1,0,1.08810105850289
243,7,"polarized",0.5,100,20,0.05,2000,"IC",1000,1000,1,0.49131885142855,0.490677771410792,-0.00868114857145008,0.00074617027064232,-0.0173622971429002,0.0251311687598733,0.0202772206153697,0.02359597577534,0.0230523318629636,0.0230497462373041,0.976960312319672,0.0904189883857421,0.938,0.00762600813007697,1,0,1.12890365329651
244,3,"symmetric",0,20,5,0.15,100,"Oracle",1000,1000,1,0.000547214249262778,0.00541440851295307,0.000547214249262778,0.00338956575248888,NA,0.107135270933011,0.0842629579682317,0.107187480567674,0.105685793518567,0.104998740693722,0.985990089130242,0.419751292064551,0.946,0.00714730718522718,0.054,0.00714730718522718,1
